Address,ADA Value
addr1q8ahfmmtgx3pgawrrf8n6xtu7ke6acw7ykfg4dcl2reayr2kfav8pve2m2n8x37hacyaqqcla8et9gne62ksphjs796q84lyaw,1.52
addr1q935zn9tkp2cvtwwfyhayzy0558kdg8g99qeg7zamggd4pvj8kgdushrjkdt0dk985kuuk22uqk8v7f69wxfpnffdg0qe6t53a,1.48
addr1q894aukf5c4hpuxr9cuah8cdylhrfrqc8h07khgv2asuy3fsmukzg2zzfc8pn8f0uvks2yxwtearqfxztwe2ahguapxqjskav4,1.48
addr1qxfuk8tu5gavd3vfd2q4srm09906xvlxuvzzwqg7pl5578rwpz2pzqmtecvrk5keghhuvn648d2350hkeng6seurxpus74wluq,1.48
addr1q98z46n278h90zc03ezh80tvxaxqlr73jfl622msc80yuf7s23uzmw63lgsawwthvcc44luety8z4y8dsmlkt9f8spkq0z20vu,1.48
addr1qxzxs48kln3ulpff2s4ra7w956rhsvtlauyx38lcphu95460a46gy3ch77uwszc0d6pjcw8gerpfrxpl94xu2fuws4esu0fylc,1.48
addr1q8pdsjm9p67lhcvxckk6v7kw036ulqgc84p26dhtfu6gj77a7h7er9xv9lt9kgsj4e97f949yytkxj9zgxlfp33vpdzsvm0rr0,1.48
addr1q9f44a04lwhzytg684cvj8xj4w54d4stsa88gnj0e8zjfd9cmz49tuvpkgarx7hlzz2qzccggqe0g8myy4vnf5rfq72qn0fafl,1.23
addr1q9zhm4mq6uquxc99uc2f725xdrkt0qhwgfx2cef64c5egzpk2zfa0mmhvs7flgsn28wu9rlmh6k8468ztmscgt5pclhs7zukt5,0.98
addr1q8akudvmurlnuhsqm4vhrunsx4rc52s47my7kud5j24vel4sums7qd3teclu4twamuu8ekmw7znsvza6q5rya29s8gcsyzsc0s,0.97
addr1qykjh9xrj566jmm5em0epzmsfmdfvpw86nnc3g8f7zsn83u6u3a9lm3zqxwg6sn2m93cm0leqtam6apzje45xcw9dq5s6u8l33,0.87
addr1qyd7l8h48203z0w48n2mgc47pexk0hvjqs9hh6za23fhetxcgc4fdjqlamdx8n4g7s36fn4hdvv553y93lqrc2sfgnzq9ed84a,0.82
addr1q8djfd9szkwxqz2mw345tlq9c0zzer73hv8ga62xzfp6gf20u8tkyz35j9lu03f3vcsxs5w7jrq55qfrkxfygert450s9heg8n,0.77
addr1qyl9v9yqptj4qwuawqrsu7sjqhnhzhgj6zjalsru2e7rnalpkv3snvcrcnaq4zrhe3nxe4q23zudg5v9n8zxvh6p4wzsgnur4q,0.73
addr1q8g57ns40nwhr6sgnph28s7m30xzt6smkvuw4tfngm3vfu8np6780d2hu0x2cfzmnea7m7e8yaqrqe38gkw8yvk0ulyskfucs3,0.72
addr1q8exgretnhv8uxxzyt6jcf2c0drnueuvma4tdpncxa2ll72s5sm4xjlfvap4gf2xt6a5x5lj3w592vxu7gr4aj2f4tws7hz52n,0.62
addr1q8k7q25vupdrw2r4a5k3d73ltdqzrql5pxg943rfxs6s7659pphl4u5t9rmx8laxyzv0cvestr4dr7y6mjcn2xnc0t6sw7fjlr,0.52
addr1qykzm36j4kmz5ngjyh8p43zmknzcsyd7qsgdzg5lmx0cdhkcc0zdnlssmyuelr20rz6taad6tnxahmqnudr4jh4qkm6st5ypuj,0.52
addr1qyefwfskld82x7wkl529e4893dczm50vmcx4gw8mj23rrrk47vwtqxw6x7xf48am4dz4ljvsulqa49jnahgdlmf42sfqwtu2pe,0.44
addr1q9c35vxn4g8uvptku95k7qtz3tvv3sldue4lvqauggv0t0dup66m9mjtk7uvrgqz944nlfgd5v9v3skd0rtgu9uzmuvsrs3u75,0.36
addr1qx32408p0v8emswv20s3w6yx576q4553utlaekln4caadg26fxaf3qhmxyzrgpfrus0sz8jjp45zsxt6aausepsqy8use2zeuk,0.30
addr1qxms8fqwfewxj24tfg0slw3xq0v6araudhnm4vaq0k0maulpd93efvcwad2ldn2dyh3gay83pjx2fvzwa88nax0zsagqknahcc,0.20
addr1q9s2mn803wxlqrrq9q22k7n4yg9gpqqtekcgal8dh2etsh2038m5sstyfyxz2mc8kxukkt4hsuqtdufq3ug3rthfl9ys0us77m,0.17
addr1qxt26esglw0awjxrcngrzluxskpywzxrh58lp5d94jsdjscktlf705h89d75h2pzfstnkv4eleaxrdzzqh5de5mrs7ss86u68d,0.16
addr1q8dr7f6qa2vdmfjkd6c22qrfu22ylunegh2mqjn66l6c92rcrtp3ncsf0yj2vzdx2fsv0z88ku09cfe2s30ulmuh825qwpkwpr,0.15
,0.07
addr1q9uedfahqd76f6r2at9vxfsr6ys2l07uzv4dtdk2kvp5y8qc7mn0enq9hspx4glsglrdhut7ltpxtahxmg2463a2e4sspezjuq,0.06
addr1qytq3dv4rthtugmr6zztjnrzgz35wcxnturjz8dsyxqch2l7tn3mszlqdsl5a20h7tnxxz3le9zr28d62d9djcyst9ys7lfqpg,0.00
addr1qxun7zxa2m5emuxj5k7pk7u3ugpvm22ez992nap4ckzjwwgzzml5zcmr3rx7v4cnxplnjetmg0yhtp3wy6dea02c7hdqj4qdel,0.00
addr1qxktz24ncxwklguhnm5va6xwuh9f5tu344lnls2em5653zql5pgpsvvc0r9zk5p04n7agknvnsq0t8t4ml7zdm0e7tts9wvay9,0.00
addr1qyxktmlc6tk67ltykn4lp2gwgle7xqu2ge3qx0clpnqnukz8y8cjrsk5p9l0sudfe90gqduvl0e2cdfyckm59vkvu64slnrvk8,0.00
addr1q8y4ldg2e5nuyst5ty4gdp8e62fgkgv7cc73qd7f0f4e4m42djal9l8tpqzqwquae69t2dyjdzss7mxmrmnwv7mthd4s837f5f,0.00
addr1q9zwm8kp7f7hrjnpag3dv27len7hlg0d9e44vtmsee8h2h8hka379athnkczxsk9l2q064000e8u4m5crd0mskztpqksm3su9d,0.00
addr1qxzyga20fw0fuqt4lgat8642lzdhgqtju8m4cpxcvx89l5eunulk27xfpydjdctxu34tdsl5pmma3p9fjxnq2vfj0e6smuphtz,0.00
addr1qysrvw2mq3hqv3g0m9dg8v833e9gswnr0apxptudrw5qwd4jcjxwk8n070rwh5xrszplhcs6ne2g8mm32ht5xewwdy8s7hnvzl,0.00
addr1q9xpjvu7pa4ujzamgn8l2a3xhpsrfzck7038tvea49d28ljelr0far75q09kprcassh6lwm3kle9evx7ymwrhlefk42qzaz7gu,0.00
addr1q8c4mr0z32zsycv4yllq0wwhpdwq4nr7w4vnh4kv0q2k2wxnzwwr28z30gargf77k2n2h80hmzq8hr0m42xrcyq8rgqq4f4e7q,0.00
